Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Charlie Villanueva,2015-16,PF,DAL,62.0,4.0,10.7,2.0,5.3,0.382,0.8,2.8,0.273,0.4,0.4,0.917,0.4,2.1,2.5,0.4,0.3,0.2,0.5,1.1,5.1,11.9,0.473,25.3,0.2,-2.7,-0.1
Alan Anderson,2015-16,SG,WAS,13.0,0.0,14.8,1.6,4.5,0.356,0.9,2.8,0.324,0.8,1.2,0.733,0.1,2.0,2.1,1.1,0.3,0.1,0.2,1.9,5.0,9.2,0.495,15.4,0.3,-2.3,0.0
James Johnson,2015-16,PF,TOR,57.0,32.0,16.2,2.0,4.2,0.475,0.4,1.2,0.303,0.7,1.2,0.574,0.5,1.7,2.2,1.2,0.5,0.6,0.9,1.5,5.0,11.4,0.532,15.9,1.3,-1.0,0.2
Cameron Payne,2015-16,PG,OKC,57.0,1.0,12.2,2.0,4.9,0.41,0.6,1.9,0.324,0.3,0.4,0.792,0.2,1.3,1.5,1.9,0.6,0.1,0.8,1.4,5.0,12.9,0.49,20.3,1.4,-0.7,0.2
Metta World Peace,2015-16,SF,LAL,35.0,5.0,16.9,1.6,5.1,0.311,0.7,2.4,0.31,1.1,1.6,0.702,0.5,2.0,2.5,0.8,0.6,0.3,0.4,1.9,5.0,8.3,0.435,16.2,0.1,-3.5,-0.2
Sasha VujaÄiÄ,2015-16,SG,NYK,61.0,25.0,14.9,1.7,4.5,0.383,0.9,2.3,0.364,0.5,0.6,0.821,0.4,2.0,2.4,1.4,0.6,0.1,0.7,1.4,4.9,11.1,0.503,16.8,1.1,-1.2,0.2
Spencer Dinwiddie,2015-16,PG,DET,12.0,0.0,13.3,1.6,4.5,0.352,0.1,0.8,0.1,1.6,2.8,0.576,0.3,1.1,1.4,1.8,0.3,0.0,0.6,1.7,4.8,8.9,0.423,20.7,0.1,-5.2,-0.1
Kyle O'Quinn,2015-16,PF,NYK,65.0,1.0,11.8,2.0,4.2,0.476,0.1,0.3,0.227,0.7,0.9,0.767,1.2,2.7,3.8,1.1,0.3,0.8,0.9,1.6,4.8,17.5,0.52,21.2,1.6,0.4,0.5
Andre Roberson,2015-16,SG,OKC,70.0,70.0,22.2,1.9,3.9,0.496,0.5,1.5,0.311,0.5,0.8,0.611,1.1,2.5,3.6,0.7,0.8,0.6,0.5,1.9,4.8,10.2,0.566,9.1,3.4,0.5,1.0
Beno Udrih,2015-16,PG,2TM,44.0,5.0,16.1,2.0,4.5,0.434,0.3,1.0,0.341,0.4,0.5,0.9,0.2,1.5,1.6,2.6,0.3,0.0,1.2,1.2,4.7,9.5,0.496,16.7,0.4,-3.6,-0.3
Chris McCullough,2015-16,PF,BRK,24.0,4.0,15.1,1.8,4.5,0.404,0.5,1.4,0.382,0.5,1.0,0.478,1.0,1.8,2.8,0.4,1.2,0.5,0.6,1.6,4.7,12.2,0.47,16.5,0.3,-2.4,0.0
Willie Reed,2015-16,C,BRK,39.0,2.0,10.9,1.9,3.4,0.571,0.0,0.0,,0.8,1.4,0.545,1.3,1.9,3.1,0.3,0.2,0.8,0.4,1.2,4.7,19.2,0.579,18.1,1.2,-0.5,0.2
Justin Holiday,2015-16,SG,2TM,53.0,5.0,14.6,1.7,4.3,0.386,0.7,2.0,0.343,0.5,0.7,0.73,0.2,1.5,1.7,1.1,0.6,0.4,0.7,1.2,4.5,9.4,0.489,16.2,0.6,-3.1,-0.2
Jordan McRae,2015-16,PG,2TM,22.0,1.0,8.9,1.5,3.5,0.436,0.5,1.0,0.455,1.0,1.3,0.75,0.2,0.7,0.9,1.1,0.1,0.0,0.7,0.8,4.5,14.2,0.548,23.9,0.4,-1.8,0.0
Kyle Anderson,2015-16,SF,SAS,78.0,11.0,16.0,1.8,3.8,0.468,0.2,0.5,0.324,0.8,1.1,0.747,0.3,2.8,3.1,1.6,0.8,0.4,0.8,1.2,4.5,12.9,0.528,14.4,3.5,1.4,1.1
Tyler Ennis,2015-16,PG,MIL,46.0,7.0,14.2,1.8,4.1,0.449,0.3,0.8,0.333,0.5,0.7,0.735,0.3,1.3,1.6,2.1,0.5,0.0,1.0,1.4,4.5,10.7,0.51,17.1,0.4,-4.3,-0.4
Alonzo Gee,2015-16,SF,NOP,73.0,38.0,22.4,1.8,3.5,0.518,0.2,0.8,0.283,0.6,0.9,0.667,0.8,2.5,3.4,1.0,0.9,0.2,0.8,2.3,4.5,8.4,0.572,9.2,1.9,-2.6,-0.2
Marcelo Huertas,2015-16,PG,LAL,53.0,0.0,16.4,1.8,4.3,0.422,0.3,1.2,0.262,0.5,0.5,0.931,0.3,1.4,1.7,3.4,0.5,0.1,1.5,1.4,4.5,10.4,0.488,16.3,-0.1,-5.0,-0.7
Nikola PekoviÄ,2015-16,C,MIN,12.0,3.0,13.0,1.6,4.2,0.38,0.0,0.0,,1.3,1.7,0.8,0.6,1.2,1.8,0.9,0.1,0.0,0.8,1.8,4.5,6.5,0.459,19.5,-0.1,-7.9,-0.2
Briante Weber,2015-16,PG,2TM,7.0,4.0,24.1,2.0,5.6,0.359,0.0,0.7,0.0,0.4,0.6,0.75,1.1,2.4,3.6,3.0,1.3,0.4,1.3,1.7,4.4,8.9,0.38,13.2,0.0,-3.7,-0.1
Steve Blake,2015-16,PG,DET,58.0,2.0,17.0,1.6,4.1,0.388,0.9,2.6,0.344,0.3,0.3,0.8,0.2,1.4,1.5,3.4,0.4,0.1,1.4,1.2,4.4,9.8,0.51,14.6,1.1,-2.4,-0.1
Dewayne Dedmon,2015-16,C,ORL,58.0,20.0,12.2,1.7,3.1,0.559,0.0,0.0,,1.0,1.3,0.75,1.2,2.8,3.9,0.2,0.4,0.8,0.6,1.9,4.4,17.0,0.606,15.2,2.4,-0.9,0.2
Jonas Jerebko,2015-16,PF,BOS,78.0,0.0,15.1,1.5,3.7,0.413,0.6,1.4,0.398,0.8,1.0,0.782,1.0,2.7,3.7,0.8,0.3,0.3,0.7,1.8,4.4,10.3,0.531,13.5,2.4,-2.0,0.0
Joakim Noah,2015-16,C,CHI,29.0,2.0,21.9,1.8,4.6,0.383,0.0,0.0,0.0,0.8,1.6,0.489,3.0,5.8,8.8,3.8,0.6,1.0,1.8,2.7,4.3,14.1,0.406,14.2,1.1,1.6,0.6
Thomas Robinson,2015-16,PF,BRK,71.0,7.0,12.9,1.8,4.1,0.447,0.0,0.0,0.0,0.7,1.5,0.431,1.9,3.1,5.1,0.6,0.5,0.5,1.0,1.6,4.3,14.5,0.453,19.8,0.6,-3.8,-0.4
C.J. Watson,2015-16,PG,ORL,33.0,2.0,19.9,1.4,4.2,0.343,0.4,1.5,0.292,1.0,1.2,0.872,0.3,1.7,2.0,2.7,0.6,0.2,0.8,1.5,4.3,8.6,0.461,12.1,0.6,-3.0,-0.2
Jeff Withey,2015-16,C,UTA,51.0,10.0,12.9,1.7,3.2,0.537,0.0,0.0,0.0,0.8,1.2,0.729,1.1,2.3,3.4,0.4,0.4,1.0,0.5,1.5,4.3,17.7,0.577,15.1,2.3,1.0,0.5
Solomon Hill,2015-16,SF,IND,59.0,3.0,14.7,1.6,3.5,0.447,0.4,1.3,0.324,0.6,0.7,0.857,0.7,2.2,2.8,1.0,0.6,0.2,0.6,1.2,4.2,12.2,0.543,13.2,2.1,0.1,0.5
Joe Ingles,2015-16,SF,UTA,81.0,2.0,15.3,1.5,3.6,0.426,1.0,2.6,0.386,0.2,0.2,0.722,0.2,1.6,1.9,1.2,0.7,0.0,0.8,1.2,4.2,10.3,0.572,13.5,2.3,0.2,0.7
Tyus Jones,2015-16,PG,MIN,37.0,0.0,15.5,1.5,4.2,0.359,0.4,1.4,0.302,0.8,1.1,0.718,0.2,1.1,1.3,2.9,0.8,0.1,0.9,0.9,4.2,11.2,0.45,16.1,0.3,-2.4,-0.1
Ryan Kelly,2015-16,PF,LAL,36.0,0.0,13.1,1.5,4.1,0.369,0.1,1.0,0.135,1.0,1.5,0.685,0.6,2.8,3.4,0.6,0.4,0.3,0.5,1.1,4.2,10.3,0.44,17.9,0.1,-3.5,-0.2
Brandon Rush,2015-16,SG,GSW,72.0,25.0,14.7,1.5,3.6,0.427,0.9,2.2,0.414,0.3,0.4,0.643,0.3,2.2,2.5,0.8,0.3,0.3,0.5,0.8,4.2,10.1,0.56,12.5,2.0,-0.8,0.3
John Jenkins,2015-16,SG,2TM,43.0,3.0,11.2,1.7,3.7,0.444,0.4,1.2,0.314,0.5,0.6,0.833,0.2,1.1,1.3,0.8,0.2,0.0,0.6,0.5,4.1,10.0,0.522,18.1,0.2,-2.9,-0.1
Chase Budinger,2015-16,SF,2TM,66.0,2.0,14.1,1.6,3.6,0.435,0.4,1.3,0.279,0.6,0.8,0.696,0.7,1.6,2.3,1.0,0.5,0.2,0.7,0.9,4.1,10.7,0.514,14.5,1.4,-1.3,0.2
Elton Brand,2015-16,C,PHI,17.0,1.0,13.2,1.8,4.2,0.431,0.0,0.1,0.0,0.5,0.5,0.889,0.5,3.2,3.7,1.1,0.5,0.5,0.6,1.9,4.1,11.4,0.461,16.9,0.2,-3.4,-0.1
Brian Roberts,2015-16,PG,2TM,51.0,0.0,9.2,1.5,3.2,0.448,0.3,0.8,0.357,0.8,0.9,0.894,0.1,0.7,0.8,1.1,0.2,0.0,0.5,0.7,4.0,13.8,0.552,19.8,1.0,-1.6,0.0
Ãmer AÅÄ±k,2015-16,C,NOP,68.0,64.0,17.3,1.5,2.9,0.533,0.0,0.0,,0.9,1.6,0.545,1.8,4.3,6.1,0.4,0.3,0.3,0.9,1.8,4.0,11.0,0.551,11.4,1.7,-3.8,-0.5
Anthony Brown,2015-16,SF,LAL,29.0,11.0,20.7,1.3,4.3,0.31,0.7,2.4,0.286,0.6,0.7,0.85,0.3,2.1,2.4,0.7,0.5,0.2,0.5,1.2,4.0,4.9,0.427,11.0,-0.3,-5.5,-0.5
Rakeem Christmas,2015-16,PF,IND,1.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,32.0,1.0,14.7,0.0,6.5,0.0
Darrun Hilliard,2015-16,SG,DET,38.0,2.0,10.1,1.4,3.4,0.397,0.5,1.3,0.38,0.8,1.1,0.725,0.1,1.1,1.2,0.7,0.2,0.0,0.5,0.7,4.0,10.7,0.511,19.1,0.5,-2.5,0.0
Chris Andersen,2015-16,C,2TM,27.0,15.0,14.9,1.4,2.7,0.528,0.1,0.5,0.286,0.9,1.3,0.694,1.3,2.3,3.6,0.4,0.6,0.5,0.3,1.1,3.9,15.3,0.598,10.8,1.3,0.7,0.3
Kevin SÃ©raphin,2015-16,C,NYK,48.0,0.0,11.0,1.8,4.3,0.41,0.0,0.0,0.0,0.4,0.5,0.826,0.6,2.0,2.6,1.0,0.2,0.8,0.9,1.4,3.9,10.8,0.435,22.2,-0.2,-3.8,-0.2
Justin Anderson,2015-16,SF,DAL,55.0,9.0,11.8,1.3,3.2,0.406,0.4,1.5,0.265,0.8,1.0,0.8,0.3,2.1,2.4,0.5,0.3,0.5,0.4,0.8,3.8,12.3,0.522,15.8,1.1,0.3,0.4
Glenn Robinson III,2015-16,SF,IND,45.0,4.0,11.3,1.4,3.4,0.43,0.3,0.8,0.378,0.6,0.9,0.692,0.3,1.2,1.5,0.6,0.4,0.2,0.4,0.5,3.8,11.4,0.508,16.1,0.8,-1.1,0.1
Delon Wright,2015-16,PG,TOR,27.0,1.0,8.5,1.3,3.0,0.45,0.2,0.5,0.385,1.0,1.3,0.743,0.3,1.1,1.4,1.1,0.3,0.1,0.6,0.3,3.8,17.8,0.54,22.1,0.6,0.9,0.2
Joe Young,2015-16,PG,IND,41.0,0.0,9.4,1.5,4.1,0.367,0.2,1.1,0.217,0.5,0.6,0.8,0.1,1.1,1.2,1.6,0.4,0.0,0.8,0.7,3.8,9.9,0.428,24.4,-0.1,-4.7,-0.3
Orlando Johnson,2015-16,SG,2TM,7.0,1.0,14.4,1.3,4.9,0.265,0.3,1.4,0.2,0.9,1.1,0.75,0.6,1.6,2.1,0.3,0.4,0.4,0.6,1.3,3.7,3.6,0.346,17.8,-0.2,-8.3,-0.2
Andre Miller,2015-16,PG,2TM,39.0,4.0,11.8,1.5,2.7,0.557,0.1,0.2,0.25,0.6,0.8,0.75,0.3,1.0,1.3,2.2,0.4,0.0,0.9,1.2,3.7,13.4,0.6,15.4,1.0,-1.9,0.0
Caron Butler,2015-16,SF,SAC,17.0,1.0,10.4,1.5,3.5,0.424,0.2,1.1,0.167,0.6,0.7,0.833,0.3,1.0,1.3,0.6,0.5,0.1,0.2,1.1,3.7,11.3,0.49,16.2,0.3,-1.8,0.0
James Jones,2015-16,SF,CLE,48.0,0.0,9.6,1.2,3.0,0.408,0.9,2.2,0.394,0.4,0.5,0.808,0.2,0.9,1.0,0.3,0.2,0.2,0.3,1.0,3.7,11.6,0.58,16.2,1.2,-0.3,0.2
Kendall Marshall,2015-16,PG,PHI,30.0,6.0,13.3,1.4,3.9,0.364,0.5,1.6,0.327,0.3,0.4,0.692,0.1,0.9,0.9,2.4,0.5,0.1,1.4,1.0,3.7,6.7,0.449,18.3,-0.5,-7.3,-0.5
Salah Mejri,2015-16,C,DAL,34.0,6.0,11.7,1.4,2.3,0.628,0.0,0.0,0.0,0.8,1.4,0.587,1.2,2.4,3.6,0.3,0.2,1.1,0.7,1.6,3.7,16.8,0.636,14.0,1.3,0.2,0.2
Shabazz Napier,2015-16,PG,ORL,55.0,0.0,10.9,1.2,3.7,0.338,0.6,1.9,0.327,0.6,0.8,0.733,0.2,0.8,1.0,1.8,0.4,0.0,0.8,0.7,3.7,9.6,0.46,19.7,0.1,-3.0,-0.2
Kelly Oubre Jr.,2015-16,SF,WAS,63.0,9.0,10.7,1.4,3.3,0.427,0.4,1.3,0.316,0.5,0.8,0.633,0.4,1.7,2.1,0.2,0.3,0.1,0.5,1.6,3.7,8.2,0.507,17.4,0.4,-5.1,-0.5
Ian Clark,2015-16,SG,GSW,66.0,1.0,8.8,1.3,3.1,0.441,0.5,1.3,0.357,0.4,0.5,0.824,0.2,0.8,1.0,1.0,0.3,0.2,0.7,0.9,3.6,11.5,0.544,19.5,0.9,-1.9,0.0
Montrezl Harrell,2015-16,PF,HOU,39.0,1.0,9.7,1.5,2.3,0.644,0.0,0.0,0.0,0.6,1.2,0.522,0.6,1.0,1.7,0.4,0.3,0.3,0.4,1.2,3.6,14.6,0.635,14.5,0.9,-0.6,0.1
Josh McRoberts,2015-16,PF,MIA,42.0,1.0,14.2,1.3,3.5,0.372,0.3,1.2,0.245,0.7,1.0,0.7,0.5,2.0,2.5,1.9,0.4,0.2,0.7,1.6,3.6,9.9,0.453,15.0,0.8,-1.6,0.1
Axel Toupane,2015-16,SF,DEN,21.0,0.0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6,7.1,0.49,12.0,0.3,-4.7,-0.2
Noah Vonleh,2015-16,PF,POR,78.0,56.0,15.1,1.5,3.6,0.421,0.1,0.6,0.239,0.5,0.7,0.745,1.2,2.7,3.9,0.4,0.3,0.3,0.6,1.9,3.6,8.6,0.471,13.0,1.2,-4.2,-0.6
Christian Wood,2015-16,PF,PHI,17.0,0.0,8.5,1.3,3.1,0.415,0.2,0.6,0.364,0.8,1.2,0.619,0.8,1.5,2.2,0.2,0.3,0.4,0.1,0.6,3.6,16.4,0.49,19.4,0.3,-0.2,0.1
Jordan Adams,2015-16,SG,MEM,2.0,0.0,7.5,1.0,3.0,0.333,0.0,0.5,0.0,1.5,2.5,0.6,0.0,1.0,1.0,1.5,1.5,0.0,1.0,1.0,3.5,17.3,0.427,30.5,0.0,6.9,0.0
James Anderson,2015-16,SG,SAC,51.0,15.0,14.1,1.3,3.5,0.376,0.5,1.7,0.267,0.4,0.6,0.759,0.3,1.4,1.7,0.8,0.4,0.3,0.8,1.1,3.5,6.0,0.469,13.7,-0.3,-4.5,-0.5
Robert Sacre,2015-16,C,LAL,25.0,1.0,12.8,1.2,3.0,0.413,0.0,0.0,,1.0,1.5,0.658,1.3,1.6,2.9,0.6,0.2,0.4,0.5,1.7,3.5,10.4,0.474,14.3,0.3,-4.6,-0.2
Ryan Hollins,2015-16,C,2TM,37.0,12.0,12.4,1.3,2.1,0.62,0.0,0.0,,0.7,1.1,0.619,1.3,1.4,2.6,0.3,0.2,0.6,0.6,1.7,3.4,12.3,0.636,11.8,1.0,-3.7,-0.2
Tarik Black,2015-16,C,LAL,39.0,0.0,12.7,1.5,2.7,0.548,0.0,0.0,,0.5,1.2,0.422,1.1,2.9,4.0,0.4,0.4,0.5,0.6,2.0,3.4,12.3,0.537,12.9,0.7,-3.3,-0.2
Cristiano FelÃ­cio,2015-16,C,CHI,31.0,4.0,10.4,1.3,2.3,0.556,0.0,0.1,0.0,0.8,1.1,0.714,1.0,2.3,3.3,0.8,0.2,0.4,0.4,1.0,3.4,17.6,0.601,13.7,1.2,0.3,0.2
Kyle Singler,2015-16,SF,OKC,68.0,2.0,14.4,1.3,3.3,0.389,0.4,1.4,0.309,0.4,0.6,0.659,0.7,1.3,2.1,0.4,0.4,0.1,0.5,1.8,3.4,6.6,0.481,11.9,1.1,-3.2,-0.3
Ray McCallum,2015-16,PG,2TM,41.0,6.0,11.6,1.3,3.6,0.377,0.4,1.0,0.357,0.3,0.4,0.8,0.2,1.0,1.1,1.5,0.3,0.2,0.6,0.7,3.3,9.1,0.449,16.8,0.3,-3.1,-0.1
Phil Pressey,2015-16,PG,2TM,23.0,0.0,12.3,1.3,3.4,0.385,0.2,0.8,0.222,0.6,1.1,0.52,0.1,1.2,1.3,3.3,0.8,0.2,1.4,1.2,3.3,10.6,0.433,18.7,-0.1,-3.2,-0.1
Reggie Bullock,2015-16,SF,DET,37.0,0.0,11.6,1.2,2.6,0.439,0.6,1.4,0.415,0.4,0.4,0.933,0.4,1.5,1.8,0.7,0.3,0.1,0.2,0.8,3.3,12.0,0.583,11.4,1.2,0.8,0.3
Mike Muscala,2015-16,C,ATL,60.0,0.0,9.4,1.3,2.5,0.5,0.2,0.7,0.308,0.5,0.7,0.795,0.6,1.3,2.0,0.6,0.2,0.5,0.5,1.2,3.3,13.6,0.576,15.5,1.6,-0.9,0.2
Kevin Garnett,2015-16,PF,MIN,38.0,38.0,14.6,1.4,3.0,0.47,0.0,0.0,0.0,0.4,0.6,0.667,0.4,3.6,3.9,1.6,0.7,0.3,0.4,1.8,3.2,12.3,0.491,11.3,1.1,1.5,0.5
Jason Thompson,2015-16,C,2TM,47.0,7.0,10.0,1.1,2.3,0.481,0.1,0.3,0.333,0.8,1.1,0.704,0.7,2.2,2.9,0.6,0.3,0.4,0.3,1.7,3.1,14.2,0.558,13.9,1.6,-0.8,0.1
Luc Mbah a Moute,2015-16,PF,LAC,75.0,61.0,17.0,1.3,2.8,0.454,0.2,0.5,0.325,0.4,0.8,0.526,0.8,1.5,2.3,0.4,0.6,0.3,0.5,1.3,3.1,7.3,0.498,9.4,1.6,-2.6,-0.2
Rashad Vaughn,2015-16,SG,MIL,70.0,6.0,14.3,1.2,3.8,0.305,0.6,2.1,0.293,0.2,0.2,0.8,0.2,1.1,1.3,0.6,0.4,0.2,0.4,1.0,3.1,4.2,0.398,13.5,-0.8,-5.7,-0.9
Kirk Hinrich,2015-16,PG,2TM,46.0,7.0,13.7,1.1,2.8,0.38,0.5,1.3,0.387,0.3,0.3,0.938,0.2,1.3,1.5,1.6,0.3,0.0,0.7,1.4,3.0,7.2,0.504,11.6,0.6,-3.5,-0.2
Thanasis Antetokounmpo,2015-16,SF,NYK,2.0,0.0,3.0,1.5,2.0,0.75,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,3.0,32.9,0.75,30.2,0.0,5.9,0.0
Johnny O'Bryant,2015-16,PF,MIL,66.0,4.0,13.0,1.3,3.2,0.411,0.0,0.0,1.0,0.4,0.6,0.675,1.0,1.7,2.7,0.5,0.3,0.1,0.5,1.5,3.0,7.4,0.441,13.5,0.3,-5.9,-0.8
C.J. Wilcox,2015-16,SG,LAC,23.0,0.0,7.3,1.1,2.9,0.394,0.4,1.0,0.391,0.4,0.5,0.75,0.0,0.5,0.5,0.4,0.4,0.1,0.1,0.7,3.0,12.9,0.491,19.8,0.3,-1.5,0.0
Chris Johnson,2015-16,SF,UTA,70.0,2.0,12.2,1.0,2.8,0.371,0.4,1.4,0.273,0.5,0.6,0.81,0.4,1.5,1.9,0.6,0.5,0.3,0.6,1.4,2.9,8.2,0.482,13.6,1.1,-2.0,0.0
James Michael McAdoo,2015-16,PF,GSW,41.0,1.0,6.4,1.1,2.0,0.536,0.0,0.0,0.5,0.6,1.2,0.531,0.7,0.7,1.4,0.4,0.2,0.2,0.4,1.0,2.9,15.9,0.554,20.1,0.8,-1.8,0.0
Tayshaun Prince,2015-16,SF,MIN,77.0,44.0,19.0,1.3,3.0,0.445,0.1,0.3,0.174,0.2,0.2,0.684,0.4,1.5,1.9,0.9,0.5,0.2,0.4,0.8,2.9,6.3,0.466,8.1,0.4,-3.0,-0.4
Alan Williams,2015-16,PF,PHO,10.0,0.0,6.8,1.0,2.4,0.417,0.0,0.0,,0.9,1.4,0.643,1.4,2.4,3.8,0.5,0.4,0.5,0.6,1.5,2.9,21.1,0.481,22.6,0.2,-0.2,0.0
Alex Stepheson,2015-16,PF,2TM,8.0,0.0,9.1,1.1,3.4,0.333,0.0,0.0,,0.5,1.5,0.333,2.4,1.1,3.5,0.3,0.1,0.6,0.0,1.5,2.8,14.8,0.341,19.8,0.1,-2.4,0.0
Andrew Goudelock,2015-16,PG,HOU,8.0,0.0,6.3,1.1,2.5,0.45,0.1,1.1,0.111,0.4,0.5,0.75,0.1,0.1,0.3,0.5,0.8,0.3,0.9,0.5,2.8,12.3,0.506,24.8,0.0,-3.6,0.0
Josh Huestis,2015-16,PF,OKC,5.0,0.0,11.0,1.0,2.4,0.417,0.8,1.2,0.667,0.0,0.8,0.0,0.4,1.6,2.0,0.0,0.2,0.4,0.6,0.6,2.8,6.7,0.509,13.0,0.0,-2.8,0.0
Cory Jefferson,2015-16,PF,PHO,8.0,0.0,6.3,1.1,2.8,0.409,0.0,0.1,0.0,0.5,0.8,0.667,0.8,1.3,2.0,0.0,0.0,0.1,0.0,1.0,2.8,12.7,0.446,21.0,0.1,-6.4,-0.1
Chris Kaman,2015-16,C,POR,16.0,2.0,7.0,1.3,2.7,0.465,0.1,0.3,0.25,0.2,0.2,1.0,0.4,1.1,1.5,0.7,0.1,0.1,0.5,0.9,2.8,11.1,0.496,20.4,0.1,-3.6,0.0
Jared Cunningham,2015-16,SG,2TM,44.0,3.0,9.3,0.8,2.4,0.343,0.3,0.9,0.308,0.8,1.3,0.655,0.1,0.8,0.9,0.5,0.3,0.0,0.5,0.9,2.7,5.9,0.464,16.5,0.1,-5.7,-0.4
Rasual Butler,2015-16,SF,SAS,46.0,0.0,9.4,1.1,2.3,0.471,0.3,1.1,0.306,0.2,0.3,0.688,0.1,1.2,1.2,0.5,0.3,0.5,0.2,0.2,2.7,13.4,0.558,12.6,1.3,2.9,0.5
Drew Gooden,2015-16,PF,WAS,30.0,0.0,10.2,1.1,3.4,0.32,0.2,1.4,0.171,0.3,0.5,0.643,0.9,1.9,2.8,0.4,0.3,0.4,0.4,1.3,2.7,7.5,0.376,17.5,0.0,-6.3,-0.3
R.J. Hunter,2015-16,SG,BOS,36.0,0.0,8.8,1.0,2.7,0.367,0.5,1.8,0.302,0.2,0.2,0.857,0.1,1.0,1.0,0.4,0.4,0.1,0.3,0.8,2.7,7.7,0.48,15.1,0.3,-2.1,0.0
Justin Harper,2015-16,PF,DET,5.0,0.0,7.0,0.8,2.0,0.4,0.8,1.8,0.444,0.2,0.4,0.5,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.6,2.6,6.9,0.597,16.0,0.0,-4.2,0.0
Kostas Papanikolaou,2015-16,SF,DEN,26.0,6.0,11.3,0.9,2.5,0.364,0.4,1.2,0.313,0.3,0.5,0.643,0.3,1.2,1.5,0.6,0.5,0.2,0.8,0.9,2.6,6.0,0.464,13.9,-0.1,-4.5,-0.2
Anderson VarejÃ£o,2015-16,C,2TM,53.0,0.0,9.4,1.0,2.3,0.427,0.0,0.0,0.0,0.6,0.9,0.64,0.7,2.0,2.7,0.7,0.3,0.2,0.4,1.3,2.6,11.1,0.473,15.0,1.0,-2.9,-0.1
Matt Bonner,2015-16,C,SAS,30.0,2.0,6.9,1.0,1.9,0.509,0.5,1.1,0.441,0.1,0.1,0.75,0.1,0.8,0.9,0.3,0.2,0.0,0.1,0.5,2.5,14.1,0.647,13.7,0.8,2.2,0.2
Lorenzo Brown,2015-16,PG,PHO,8.0,0.0,7.6,1.0,3.1,0.32,0.1,1.0,0.125,0.4,0.5,0.75,0.0,0.9,0.9,1.4,0.4,0.1,1.1,0.5,2.5,4.4,0.374,24.9,-0.2,-8.4,-0.1
Adreian Payne,2015-16,PF,MIN,52.0,2.0,9.3,1.0,2.8,0.366,0.2,0.6,0.281,0.3,0.5,0.654,0.4,1.8,2.1,0.6,0.3,0.2,0.7,1.5,2.5,5.6,0.422,17.7,-0.5,-6.2,-0.5
Kendrick Perkins,2015-16,C,NOP,37.0,5.0,14.6,1.1,2.0,0.533,0.0,0.0,,0.3,0.7,0.44,0.7,2.8,3.5,0.8,0.3,0.3,1.1,1.7,2.5,6.0,0.529,10.4,-0.1,-5.0,-0.4
Pablo Prigioni,2015-16,PG,LAC,59.0,3.0,13.9,0.9,2.5,0.374,0.5,1.6,0.295,0.1,0.1,0.875,0.6,1.3,1.9,2.2,0.9,0.0,0.8,1.4,2.5,10.2,0.482,11.0,1.5,-0.4,0.3
Sonny Weems,2015-16,SF,2TM,43.0,0.0,11.6,1.0,2.6,0.382,0.3,1.0,0.366,0.2,0.3,0.533,0.2,1.1,1.2,1.1,0.2,0.0,1.0,1.1,2.5,3.7,0.459,13.5,-0.5,-7.3,-0.7
Jarell Eddie,2015-16,SF,WAS,26.0,0.0,5.7,0.8,2.5,0.308,0.6,1.8,0.319,0.3,0.3,1.0,0.1,0.8,0.9,0.2,0.2,0.0,0.0,0.2,2.4,11.0,0.46,20.7,0.1,-1.5,0.0
Jeremy Evans,2015-16,SF,DAL,30.0,2.0,8.4,0.9,1.6,0.542,0.1,0.5,0.25,0.5,0.7,0.714,0.4,1.4,1.8,0.1,0.2,0.3,0.2,0.6,2.4,12.6,0.62,11.7,0.6,-0.4,0.1
Tyler Hansbrough,2015-16,PF,CHO,44.0,0.0,7.8,0.7,1.6,0.451,0.0,0.1,0.667,0.9,1.5,0.585,0.9,1.1,2.0,0.2,0.3,0.2,0.3,1.3,2.4,12.5,0.522,14.7,1.0,-3.8,-0.1
Sergey Karasev,2015-16,SF,BRK,40.0,5.0,10.0,0.8,1.9,0.405,0.3,0.9,0.297,0.7,0.7,0.929,0.2,1.3,1.5,0.9,0.2,0.1,0.6,0.7,2.4,8.5,0.562,12.1,0.3,-3.8,-0.2
K.J. McDaniels,2015-16,SF,HOU,37.0,1.0,6.4,0.8,1.9,0.403,0.2,0.7,0.28,0.6,0.8,0.8,0.4,0.7,1.1,0.3,0.2,0.2,0.5,0.8,2.4,10.6,0.522,18.7,0.2,-3.9,-0.1
Steve Novak,2015-16,PF,2TM,10.0,0.0,4.4,0.8,1.8,0.444,0.7,1.5,0.467,0.1,0.1,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.1,0.3,2.4,14.4,0.651,19.2,0.1,1.2,0.0
