Player,Season,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,WS,BPM,VORP
Monta Ellis,2005-06,SG,GSW,49.0,3.0,18.1,2.7,6.5,0.415,0.6,1.7,0.341,0.9,1.2,0.712,0.4,1.7,2.1,1.6,0.7,0.2,1.2,1.4,6.8,11.1,0.486,20.2,0.5,-1.7,0.1
Greg Buckner,2005-06,SG,DEN,73.0,27.0,24.1,2.5,5.7,0.434,1.2,3.3,0.354,0.6,0.8,0.782,0.4,2.4,2.9,1.7,1.2,0.3,0.7,2.5,6.7,11.4,0.556,12.6,3.8,0.5,1.1
Marcus Fizer,2005-06,PF,NOK,3.0,0.0,13.0,3.0,5.7,0.529,0.3,0.3,1.0,0.3,0.7,0.5,0.3,2.0,2.3,0.3,0.0,0.0,0.7,1.7,6.7,14.1,0.559,23.8,0.0,-3.7,0.0
Joey Graham,2005-06,SF,TOR,80.0,24.0,19.8,2.5,5.2,0.478,0.4,1.1,0.333,1.4,1.7,0.812,0.7,2.3,3.1,0.8,0.5,0.2,1.2,2.9,6.7,10.2,0.564,16.5,1.3,-3.8,-0.7
Jarrett Jack,2005-06,SG,POR,79.0,4.0,20.2,2.4,5.4,0.442,0.3,1.0,0.263,1.6,2.0,0.8,0.2,1.8,2.0,2.8,0.5,0.0,1.3,1.7,6.7,12.3,0.528,17.8,1.2,-3.1,-0.4
Amir Johnson,2005-06,SF,DET,3.0,0.0,13.0,2.3,3.3,0.7,0.7,1.0,0.667,1.3,1.3,1.0,1.0,0.3,1.3,1.0,0.0,0.7,1.3,2.3,6.7,20.3,0.85,19.2,0.2,0.4,0.0
Damon Jones,2005-06,PG,CLE,82.0,7.0,25.5,2.3,6.0,0.387,1.7,4.5,0.377,0.4,0.6,0.64,0.2,1.5,1.6,2.1,0.5,0.0,0.7,1.4,6.7,9.3,0.538,12.6,3.4,-1.1,0.5
Qyntel Woods,2005-06,SF,NYK,49.0,16.0,20.7,2.6,5.2,0.508,0.4,1.2,0.367,1.0,1.6,0.645,0.9,3.0,3.9,1.0,0.7,0.3,1.2,2.0,6.7,12.4,0.572,15.6,1.3,-0.8,0.3
Martell Webster,2005-06,SF,POR,61.0,18.0,17.5,2.3,5.7,0.399,1.1,3.0,0.357,1.0,1.2,0.859,0.5,1.7,2.1,0.6,0.3,0.2,0.7,1.5,6.6,11.6,0.533,18.7,0.9,-2.5,-0.1
Marc Jackson,2005-06,C,2TM,64.0,10.0,16.0,2.7,5.8,0.472,0.0,0.0,0.5,1.0,1.3,0.805,1.3,2.0,3.4,0.7,0.2,0.1,1.0,2.0,6.5,12.5,0.512,21.5,1.2,-4.2,-0.6
Damien Wilkins,2005-06,SF,SEA,82.0,12.0,18.6,2.4,5.3,0.444,0.2,0.7,0.25,1.7,2.0,0.84,1.0,1.4,2.3,1.3,0.9,0.1,1.0,1.8,6.5,13.1,0.529,17.4,1.7,-1.6,0.1
Jared Jeffries,2005-06,PF,WAS,77.0,77.0,25.3,2.4,5.4,0.451,0.2,0.6,0.32,1.3,2.2,0.589,2.1,2.8,4.9,1.9,0.8,0.6,1.3,2.9,6.4,11.6,0.5,13.4,3.1,-0.8,0.6
Bernard Robinson,2005-06,SF,CHA,66.0,18.0,19.7,2.4,5.5,0.43,0.0,0.3,0.095,1.6,2.0,0.791,0.9,2.4,3.3,1.2,1.2,0.2,1.1,2.1,6.4,12.0,0.498,17.0,1.7,-1.8,0.1
Robert Swift,2005-06,C,SEA,47.0,20.0,21.0,2.6,5.1,0.515,0.0,0.0,,1.1,1.9,0.582,2.0,3.6,5.6,0.2,0.3,1.2,1.0,3.0,6.4,12.7,0.536,15.0,1.1,-3.9,-0.5
Devean George,2005-06,SF,LAL,71.0,5.0,21.7,2.4,6.0,0.4,0.7,2.3,0.313,0.8,1.2,0.674,1.2,2.7,3.9,1.0,0.9,0.5,0.8,2.2,6.3,11.3,0.484,15.3,2.6,-0.8,0.4
Maurice Taylor,2005-06,PF,NYK,67.0,13.0,18.1,2.7,5.8,0.468,0.0,0.0,0.0,0.9,1.2,0.699,1.0,2.4,3.4,0.8,0.3,0.2,1.5,2.6,6.3,8.5,0.496,19.8,-0.5,-5.7,-1.1
Nazr Mohammed,2005-06,C,SAS,80.0,30.0,17.4,2.4,4.7,0.504,0.0,0.0,,1.4,1.8,0.785,2.0,3.2,5.2,0.5,0.3,0.6,1.1,2.8,6.2,15.0,0.56,18.3,4.5,-2.0,0.0
Milt Palacio,2005-06,PG,UTA,71.0,18.0,19.4,2.4,5.7,0.424,0.0,0.2,0.063,1.4,2.1,0.653,0.2,1.6,1.9,2.7,0.7,0.2,1.5,1.8,6.2,9.9,0.47,19.5,0.2,-3.7,-0.6
Steven Hunter,2005-06,C,PHI,69.0,35.0,19.0,2.5,4.2,0.601,0.0,0.0,,1.0,2.0,0.514,1.6,2.3,3.9,0.2,0.2,1.1,0.9,1.7,6.1,13.9,0.598,14.4,2.5,-2.4,-0.1
DerMarr Johnson,2005-06,SG,DEN,58.0,21.0,15.9,2.3,5.3,0.431,1.0,2.8,0.35,0.6,0.7,0.81,0.3,1.3,1.7,0.9,0.4,0.4,0.8,1.5,6.1,11.7,0.545,17.9,1.3,-0.8,0.3
Joel Przybilla,2005-06,C,POR,56.0,52.0,24.9,2.3,4.3,0.548,0.0,0.0,,1.5,2.8,0.532,2.6,4.4,7.0,0.8,0.4,2.3,1.4,2.7,6.1,15.3,0.561,13.0,2.3,-0.6,0.5
Jeff Foster,2005-06,C,IND,63.0,37.0,25.1,2.2,4.0,0.552,0.0,0.1,0.0,1.5,2.5,0.604,3.6,5.6,9.1,0.8,0.7,0.4,1.0,3.0,5.9,15.1,0.581,11.3,5.7,0.0,0.8
Carlos Arroyo,2005-06,PG,2TM,77.0,0.0,15.5,2.2,4.9,0.444,0.1,0.3,0.35,1.4,1.8,0.774,0.4,1.3,1.7,3.0,0.5,0.1,1.1,1.5,5.8,15.6,0.512,20.7,2.7,-0.5,0.5
Alan Anderson,2005-06,SF,CHA,36.0,7.0,15.7,2.1,5.0,0.414,0.7,1.6,0.414,0.9,1.1,0.805,0.6,1.3,1.9,0.9,0.3,0.1,0.9,1.3,5.8,10.4,0.52,18.2,0.4,-3.3,-0.2
Brent Barry,2005-06,SG,SAS,74.0,5.0,17.0,2.1,4.7,0.452,1.1,2.7,0.396,0.5,0.8,0.661,0.4,1.8,2.1,1.7,0.5,0.4,0.7,1.3,5.8,14.8,0.581,16.0,4.3,3.4,1.7
Viktor Khryapa,2005-06,SF,POR,69.0,53.0,21.6,2.3,5.0,0.462,0.1,0.4,0.333,1.1,1.6,0.694,1.7,2.8,4.4,1.3,0.7,0.4,1.2,3.0,5.8,11.5,0.516,15.1,1.3,-3.3,-0.5
Shaun Livingston,2005-06,PG,LAC,61.0,14.0,25.0,2.4,5.7,0.427,0.0,0.1,0.125,0.9,1.3,0.688,0.7,2.3,3.0,4.5,0.8,0.5,1.8,2.6,5.8,10.2,0.46,15.0,1.3,-1.9,0.1
Travis Outlaw,2005-06,PF,POR,69.0,11.0,16.7,2.3,5.3,0.44,0.2,0.8,0.264,0.9,1.3,0.697,0.7,2.0,2.7,0.5,0.4,0.7,0.5,1.6,5.8,12.9,0.491,18.3,0.9,-2.5,-0.1
Lorenzen Wright,2005-06,C,MEM,78.0,58.0,21.7,2.5,5.2,0.478,0.0,0.0,0.0,0.8,1.5,0.564,1.8,3.2,5.1,0.6,0.7,0.6,0.9,2.6,5.8,12.2,0.496,15.1,3.7,-2.1,0.0
Erick Dampier,2005-06,C,DAL,82.0,36.0,23.6,2.1,4.2,0.493,0.0,0.0,,1.5,2.6,0.591,3.3,4.5,7.8,0.6,0.3,1.3,1.4,3.2,5.7,13.9,0.531,13.4,4.8,-1.7,0.2
David Harrison,2005-06,C,IND,67.0,17.0,15.4,2.2,4.4,0.503,0.0,0.0,,1.3,2.6,0.511,1.3,2.5,3.8,0.2,0.3,0.9,1.2,2.9,5.7,11.8,0.519,20.2,1.5,-4.0,-0.5
Reggie Evans,2005-06,PF,2TM,67.0,25.0,20.8,2.0,4.0,0.489,0.0,0.0,0.0,1.7,3.2,0.53,2.6,4.9,7.5,0.6,0.6,0.1,1.3,2.5,5.6,12.5,0.519,14.4,2.1,-3.7,-0.6
Francisco GarcÃ­a,2005-06,SF,SAC,67.0,11.0,19.4,1.9,4.9,0.4,0.6,2.0,0.285,1.2,1.5,0.772,0.6,2.2,2.8,1.4,0.6,0.7,1.1,2.0,5.6,10.3,0.51,15.7,1.6,-0.8,0.4
Keith McLeod,2005-06,PG,UTA,66.0,32.0,18.7,1.8,5.2,0.353,0.4,1.2,0.293,1.6,2.0,0.797,0.2,1.0,1.2,2.3,0.6,0.1,1.2,2.0,5.6,8.6,0.464,17.8,0.6,-4.5,-0.8
JosÃ© CalderÃ³n,2005-06,SG,TOR,64.0,11.0,23.2,2.1,4.9,0.423,0.1,0.7,0.163,1.2,1.4,0.848,0.5,1.7,2.2,4.5,0.7,0.1,1.6,1.5,5.5,11.4,0.495,14.1,0.9,-2.8,-0.3
Nick Van Exel,2005-06,PG,SAS,65.0,2.0,15.2,2.1,5.3,0.397,0.8,2.4,0.357,0.4,0.6,0.683,0.1,1.3,1.4,1.9,0.2,0.0,0.9,0.9,5.5,11.0,0.492,20.2,1.4,-1.1,0.2
Eduardo NÃ¡jera,2005-06,PF,DEN,64.0,3.0,22.6,2.0,4.7,0.422,0.1,0.2,0.333,1.4,1.8,0.781,2.0,3.1,5.1,0.8,0.8,0.5,0.8,2.6,5.4,10.9,0.494,12.5,2.7,-1.8,0.1
Jackie Butler,2005-06,C,NYK,55.0,0.0,13.5,2.1,3.9,0.544,0.0,0.0,,1.1,1.4,0.753,1.2,2.1,3.3,0.5,0.3,0.6,1.1,2.3,5.3,14.8,0.587,19.0,1.2,-2.8,-0.2
Tyson Chandler,2005-06,C,CHI,79.0,50.0,26.8,2.0,3.6,0.565,0.0,0.0,0.0,1.2,2.4,0.503,3.4,5.7,9.0,1.0,0.5,1.3,1.6,3.8,5.3,12.2,0.567,10.4,5.4,-0.4,0.9
Jarron Collins,2005-06,C,UTA,79.0,41.0,21.9,1.6,3.5,0.461,0.0,0.0,,2.0,2.8,0.717,1.7,2.5,4.2,1.2,0.5,0.3,0.8,3.2,5.3,11.0,0.551,11.7,3.9,-2.1,-0.1
Jeff McInnis,2005-06,SG,NJN,28.0,1.0,17.4,2.3,5.1,0.441,0.1,0.6,0.188,0.7,1.0,0.69,0.4,1.4,1.8,1.9,0.4,0.1,1.0,1.3,5.3,9.2,0.478,17.9,0.3,-3.3,-0.2
Jake Voskuhl,2005-06,C,CHA,51.0,2.0,16.0,2.2,5.1,0.437,0.0,0.1,0.333,0.8,1.2,0.683,1.2,2.4,3.6,0.8,0.5,0.5,0.6,3.1,5.3,11.0,0.47,17.4,1.0,-4.4,-0.5
Dan Gadzuric,2005-06,C,MIL,74.0,0.0,12.0,2.3,4.2,0.553,0.0,0.0,0.0,0.6,1.2,0.461,1.2,1.9,3.1,0.3,0.3,0.6,0.5,2.3,5.2,17.2,0.55,19.8,2.5,-1.7,0.0
Gerald Green,2005-06,SG,BOS,32.0,3.0,11.7,2.1,4.3,0.478,0.2,0.6,0.3,0.9,1.2,0.784,0.3,1.0,1.3,0.6,0.4,0.1,0.7,1.3,5.2,13.1,0.541,21.7,0.5,-3.5,-0.1
Kendrick Perkins,2005-06,C,BOS,68.0,40.0,19.6,2.0,3.9,0.515,0.0,0.0,0.0,1.2,1.9,0.615,2.1,3.9,5.9,1.0,0.3,1.5,1.6,2.9,5.2,13.2,0.548,14.8,2.3,-1.5,0.2
Johan Petro,2005-06,C,SEA,68.0,41.0,18.9,2.3,4.4,0.51,0.0,0.0,,0.7,1.1,0.627,1.6,2.8,4.4,0.2,0.4,0.8,0.9,3.1,5.2,10.4,0.53,13.7,1.0,-4.7,-0.9
Robert Horry,2005-06,PF,SAS,63.0,3.0,18.8,1.8,4.6,0.384,0.8,2.3,0.368,0.7,1.1,0.647,1.1,2.7,3.8,1.3,0.7,0.8,0.7,1.8,5.1,13.5,0.499,14.7,3.6,3.1,1.5
David Lee,2005-06,SF,NYK,67.0,14.0,16.9,2.0,3.4,0.596,0.0,0.0,,1.1,1.8,0.577,1.6,2.9,4.5,0.6,0.4,0.3,0.8,1.9,5.1,15.4,0.607,13.5,2.7,0.1,0.6
Beno Udrih,2005-06,PG,SAS,54.0,3.0,10.9,2.0,4.3,0.455,0.4,1.3,0.343,0.7,0.9,0.78,0.3,0.6,1.0,1.7,0.3,0.0,1.0,1.0,5.1,15.3,0.539,25.1,1.3,-1.0,0.1
Michael Olowokandi,2005-06,C,2TM,48.0,24.0,19.1,2.2,5.0,0.446,0.0,0.0,,0.5,1.0,0.511,1.0,3.5,4.6,0.5,0.5,0.7,1.1,2.5,5.0,8.3,0.456,16.2,0.3,-5.0,-0.7
Chris Andersen,2005-06,C,NOK,32.0,2.0,17.8,1.8,3.1,0.571,0.0,0.0,,1.5,3.2,0.476,1.9,2.9,4.8,0.2,0.3,1.3,0.8,2.6,5.0,14.1,0.562,13.9,1.3,-1.2,0.1
Jonathan Bender,2005-06,SF,IND,2.0,0.0,10.5,2.0,2.5,0.8,0.0,0.0,,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.5,0.0,1.0,5.0,26.4,0.85,13.0,0.2,9.8,0.1
Maurice Evans,2005-06,SG,DET,80.0,1.0,14.2,1.9,4.3,0.452,0.5,1.5,0.371,0.7,0.8,0.8,1.0,1.1,2.0,0.8,0.5,0.2,0.5,1.5,5.0,14.0,0.545,17.0,3.2,0.2,0.6
Jake Tsakalidis,2005-06,C,MEM,51.0,19.0,14.4,2.0,3.2,0.606,0.0,0.0,,1.1,1.7,0.655,1.5,2.6,4.2,0.3,0.3,0.6,0.8,2.1,5.0,17.3,0.632,16.1,2.8,-0.5,0.3
Luke Walton,2005-06,SF,LAL,69.0,6.0,19.3,2.0,4.8,0.412,0.3,0.8,0.327,0.8,1.1,0.75,1.3,2.3,3.6,2.3,0.6,0.2,1.1,1.7,5.0,11.6,0.477,15.0,2.0,-1.1,0.3
Antonio Davis,2005-06,PF,2TM,44.0,39.0,21.4,1.9,4.3,0.432,0.0,0.0,0.0,1.2,1.8,0.642,2.0,2.7,4.7,0.5,0.5,0.2,1.2,2.8,4.9,8.3,0.479,13.4,0.3,-4.3,-0.5
Malik Allen,2005-06,PF,CHI,54.0,20.0,13.0,2.2,4.6,0.49,0.0,0.0,1.0,0.4,0.7,0.605,0.8,1.8,2.6,0.4,0.3,0.3,0.6,1.7,4.9,11.5,0.504,19.2,1.0,-2.7,-0.1
Francisco Elson,2005-06,C,DEN,72.0,54.0,21.9,2.1,3.9,0.532,0.0,0.1,0.2,0.7,1.0,0.662,1.4,3.3,4.7,0.7,0.8,0.6,0.9,2.9,4.9,10.1,0.556,10.8,2.9,-2.2,-0.1
Pat Garrity,2005-06,PF,ORL,57.0,0.0,16.5,1.8,4.2,0.417,0.9,2.3,0.388,0.5,0.6,0.811,0.5,1.4,1.9,0.7,0.2,0.2,0.7,1.9,4.9,9.1,0.546,15.0,1.2,-1.8,0.0
Toni KukoÄ,2005-06,PF,MIL,65.0,0.0,15.7,1.8,4.6,0.389,0.7,2.3,0.306,0.6,0.9,0.714,0.4,1.9,2.3,2.1,0.5,0.3,1.0,1.3,4.9,11.9,0.491,17.4,1.1,0.3,0.6
Theo Ratliff,2005-06,C,POR,55.0,19.0,23.7,2.0,3.4,0.571,0.0,0.0,,1.0,1.5,0.651,1.6,3.5,5.1,0.5,0.3,1.6,0.9,2.6,4.9,12.2,0.599,9.9,2.0,-1.6,0.1
Darko MiliÄiÄ,2005-06,C,2TM,55.0,1.0,13.9,2.2,4.3,0.509,0.0,0.0,0.0,0.5,0.9,0.56,0.8,1.9,2.7,0.7,0.3,1.4,0.9,1.7,4.8,15.2,0.52,19.0,1.2,-0.2,0.4
Othella Harrington,2005-06,C,CHI,72.0,23.0,11.4,1.9,3.8,0.495,0.0,0.0,,1.1,1.7,0.626,0.8,1.4,2.1,0.5,0.1,0.2,0.8,1.8,4.8,11.1,0.53,21.2,1.1,-3.9,-0.4
Jannero Pargo,2005-06,PG,CHI,57.0,0.0,11.3,1.9,5.1,0.373,0.7,1.8,0.379,0.3,0.4,0.81,0.1,0.9,1.1,1.6,0.4,0.0,1.1,1.0,4.8,9.9,0.455,25.3,-0.1,-2.4,-0.1
Eric Snow,2005-06,PG,CLE,82.0,82.0,28.7,2.0,4.9,0.409,0.0,0.1,0.1,0.8,1.1,0.688,0.5,2.0,2.4,4.2,0.9,0.2,1.4,2.7,4.8,8.1,0.444,10.9,2.1,-3.0,-0.6
Gerald Fitch,2005-06,PG,MIA,18.0,1.0,13.3,1.7,4.9,0.337,0.4,1.4,0.269,0.9,1.3,0.739,0.4,1.3,1.7,1.8,0.4,0.3,0.8,1.6,4.7,10.2,0.424,22.0,0.1,-3.5,-0.1
Å½eljko RebraÄa,2005-06,C,LAC,29.0,2.0,14.2,1.8,3.3,0.542,0.0,0.0,,1.1,1.4,0.756,0.4,1.8,2.2,0.3,0.2,0.7,0.8,2.0,4.7,10.7,0.592,15.5,0.7,-2.8,-0.1
Quinton Ross,2005-06,SF,LAC,67.0,45.0,22.6,1.9,4.6,0.422,0.0,0.1,0.0,0.9,1.1,0.76,0.6,2.0,2.5,1.2,0.8,0.2,0.7,2.3,4.7,7.4,0.465,11.8,1.6,-2.5,-0.2
Etan Thomas,2005-06,C,WAS,71.0,9.0,15.8,1.8,3.5,0.533,0.0,0.0,,1.1,1.8,0.6,1.4,2.5,3.9,0.2,0.3,1.0,0.7,2.1,4.7,13.6,0.56,14.0,2.5,-1.7,0.1
Aaron Williams,2005-06,C,2TM,48.0,5.0,16.5,1.9,3.7,0.517,0.0,0.0,,0.8,1.2,0.69,1.3,2.4,3.8,0.4,0.4,0.4,0.6,2.9,4.6,11.6,0.551,13.7,1.6,-3.6,-0.3
Trevor Ariza,2005-06,SF,2TM,57.0,10.0,17.5,1.6,4.0,0.412,0.0,0.1,0.2,1.4,2.2,0.606,1.4,2.5,3.8,1.1,1.0,0.2,1.1,1.8,4.6,11.8,0.468,15.8,0.9,-0.7,0.3
Andre Barrett,2005-06,PG,2TM,19.0,0.0,14.8,2.0,5.5,0.365,0.1,0.7,0.143,0.5,0.6,0.75,0.5,0.8,1.3,2.7,0.5,0.0,0.8,0.7,4.6,11.3,0.398,20.3,-0.1,-3.6,-0.1
Adrian Griffin,2005-06,SG,DAL,52.0,45.0,23.9,1.9,3.9,0.48,0.0,0.0,0.0,0.8,1.0,0.774,1.4,2.9,4.4,1.7,1.0,0.2,0.8,2.2,4.6,11.6,0.521,10.0,2.9,0.8,0.9
Eddie Griffin,2005-06,C,MIN,70.0,27.0,19.4,1.9,5.3,0.351,0.2,1.2,0.195,0.6,1.1,0.595,1.5,4.0,5.6,0.6,0.2,2.1,0.6,1.8,4.6,12.2,0.397,15.6,1.5,-1.6,0.1
Anderson VarejÃ£o,2005-06,C,CLE,48.0,4.0,15.8,1.6,3.1,0.527,0.0,0.0,0.0,1.3,2.5,0.513,1.6,3.3,4.9,0.4,0.6,0.4,0.6,2.5,4.6,14.8,0.541,14.0,2.3,-0.8,0.2
Justin Reed,2005-06,SF,2TM,72.0,6.0,13.8,1.7,4.1,0.403,0.0,0.0,0.0,1.2,1.7,0.725,0.7,1.0,1.7,0.6,0.3,0.2,0.7,2.3,4.5,7.9,0.467,18.9,0.4,-5.8,-0.9
Adonal Foyle,2005-06,C,GSW,77.0,72.0,23.7,2.0,3.9,0.507,0.0,0.0,,0.5,0.9,0.612,1.9,3.6,5.5,0.4,0.6,1.6,1.0,2.8,4.5,10.3,0.524,10.0,2.8,-1.7,0.1
Rasho NesteroviÄ,2005-06,C,SAS,80.0,51.0,18.9,2.2,4.2,0.515,0.0,0.0,0.0,0.2,0.4,0.6,1.4,2.4,3.9,0.4,0.3,1.1,0.7,2.6,4.5,11.0,0.521,12.6,3.7,-1.5,0.2
Sasha PavloviÄ,2005-06,SG,CLE,53.0,19.0,15.3,1.6,4.0,0.41,0.7,1.8,0.365,0.6,0.9,0.653,0.3,1.2,1.5,0.5,0.4,0.1,0.8,1.9,4.5,6.9,0.516,15.7,0.5,-3.6,-0.3
BoÅ¡tjan Nachbar,2005-06,PF,2TM,36.0,13.0,13.9,1.5,4.3,0.346,0.5,2.0,0.268,0.8,1.2,0.682,0.2,1.4,1.7,0.8,0.4,0.1,0.7,1.8,4.4,7.2,0.448,18.6,0.1,-4.6,-0.3
Malik Rose,2005-06,PF,NYK,72.0,35.0,15.5,1.5,3.9,0.374,0.0,0.0,1.0,1.5,1.9,0.781,1.2,2.4,3.6,0.9,0.6,0.2,1.1,2.0,4.4,10.2,0.466,17.1,0.5,-2.8,-0.2
Linton Johnson,2005-06,SF,2TM,36.0,7.0,14.6,1.7,4.1,0.409,0.4,1.0,0.361,0.5,0.8,0.667,1.1,2.3,3.4,0.4,0.3,0.3,0.8,1.7,4.3,10.1,0.476,16.8,0.4,-4.1,-0.3
Jon Barry,2005-06,SG,HOU,20.0,0.0,17.1,1.3,3.3,0.385,0.6,1.6,0.375,1.2,1.5,0.828,0.1,1.5,1.6,1.3,0.7,0.1,1.1,1.3,4.3,8.5,0.553,13.9,0.4,-1.5,0.0
Anthony Grundy,2005-06,SG,ATL,12.0,0.0,9.0,1.6,3.2,0.5,0.4,1.3,0.333,0.8,1.2,0.643,0.1,1.3,1.4,0.8,0.6,0.0,0.8,1.2,4.3,16.6,0.589,22.4,0.2,-0.4,0.0
JiÅÃ­ Welsch,2005-06,SF,MIL,58.0,2.0,14.9,1.5,3.8,0.387,0.2,0.8,0.286,1.1,1.5,0.747,0.4,1.5,1.9,1.1,0.6,0.0,0.7,1.1,4.3,9.8,0.482,15.9,0.8,-2.2,0.0
Lee Nailon,2005-06,PF,PHI,22.0,0.0,10.8,1.8,3.6,0.5,0.0,0.0,,0.6,0.7,0.867,1.0,0.9,1.9,0.3,0.4,0.2,0.5,1.5,4.2,14.5,0.537,18.6,0.5,-2.7,0.0
Laron Profit,2005-06,SG,LAL,25.0,1.0,11.2,1.6,3.4,0.476,0.1,0.7,0.167,0.8,1.0,0.875,0.3,1.4,1.7,0.6,0.4,0.2,1.0,1.0,4.2,11.8,0.55,19.4,0.3,-1.8,0.0
Jason Kapono,2005-06,SF,MIA,51.0,2.0,13.0,1.5,3.5,0.446,0.4,1.0,0.396,0.5,0.6,0.848,0.2,1.2,1.4,0.7,0.1,0.1,0.4,1.7,4.1,9.0,0.54,14.7,1.2,-2.8,-0.1
Hakim Warrick,2005-06,PF,MEM,68.0,2.0,10.6,1.5,3.4,0.443,0.0,0.0,,1.1,1.7,0.661,0.6,1.5,2.1,0.4,0.2,0.3,0.8,1.7,4.1,11.0,0.499,22.5,0.8,-5.0,-0.5
Dahntay Jones,2005-06,SF,MEM,71.0,4.0,13.6,1.5,3.7,0.414,0.0,0.3,0.143,0.8,1.3,0.645,0.3,1.2,1.5,0.5,0.5,0.2,0.7,1.5,4.0,8.0,0.462,17.8,0.6,-4.4,-0.6
Sasha VujaÄiÄ,2005-06,PG,LAL,82.0,4.0,17.7,1.3,3.8,0.346,0.7,2.1,0.343,0.6,0.6,0.885,0.4,1.5,1.9,1.7,0.6,0.0,0.6,1.8,3.9,8.4,0.479,12.1,2.0,-2.2,-0.1
Andris BiedriÅÅ¡,2005-06,C,GSW,68.0,2.0,14.7,1.7,2.7,0.638,0.0,0.0,,0.3,1.1,0.306,1.8,2.3,4.2,0.4,0.3,0.7,0.5,2.8,3.8,13.6,0.595,11.2,2.9,-1.6,0.1
Travis Diener,2005-06,PG,ORL,23.0,0.0,10.7,1.3,3.0,0.42,1.1,2.5,0.439,0.2,0.3,0.833,0.2,0.7,0.9,0.7,0.3,0.0,0.4,1.0,3.8,12.6,0.614,15.7,0.6,0.9,0.2
Daniel Ewing,2005-06,SG,LAC,66.0,5.0,14.7,1.5,3.9,0.38,0.3,1.2,0.282,0.5,0.7,0.783,0.3,0.9,1.3,1.3,0.6,0.1,0.9,1.3,3.8,7.6,0.458,15.8,0.3,-3.2,-0.3
Danny Fortson,2005-06,C,SEA,23.0,1.0,12.0,1.2,2.2,0.529,0.0,0.0,,1.4,1.9,0.767,1.3,2.0,3.4,0.1,0.2,0.1,1.1,3.3,3.8,8.5,0.622,15.6,0.2,-9.1,-0.5
Scot Pollard,2005-06,C,IND,45.0,32.0,17.1,1.6,3.4,0.455,0.0,0.0,,0.6,0.8,0.763,1.6,3.2,4.8,0.5,0.8,0.4,0.6,2.6,3.8,12.3,0.495,11.9,2.1,-0.5,0.3
Doug Christie,2005-06,SG,DAL,7.0,7.0,26.4,1.3,3.7,0.346,0.0,0.1,0.0,1.1,1.7,0.667,0.3,1.6,1.9,2.0,1.3,0.1,0.9,1.4,3.7,6.8,0.416,9.4,0.1,-1.0,0.0
Chuck Hayes,2005-06,PF,HOU,40.0,0.0,13.4,1.5,2.6,0.562,0.0,0.0,0.0,0.7,1.1,0.644,1.7,2.8,4.5,0.4,0.7,0.4,0.3,1.9,3.7,18.0,0.589,12.2,2.4,1.8,0.5
Kelvin Cato,2005-06,C,2TM,27.0,0.0,12.3,1.3,3.1,0.429,0.0,0.0,,1.0,1.3,0.743,0.7,1.9,2.6,0.1,0.2,0.4,0.7,1.9,3.6,9.3,0.493,16.7,0.3,-5.2,-0.3
Charles Smith,2005-06,SG,2TM,22.0,4.0,9.5,1.4,3.3,0.417,0.7,1.7,0.395,0.2,0.4,0.625,0.1,0.6,0.7,0.4,0.2,0.3,0.2,1.3,3.6,12.0,0.53,17.9,0.3,-1.7,0.0
Will Bynum,2005-06,PG,GSW,15.0,0.0,10.8,1.4,3.5,0.404,0.1,0.6,0.222,0.7,1.1,0.625,0.2,0.6,0.8,1.3,0.5,0.0,0.9,0.7,3.6,8.7,0.457,20.1,-0.1,-5.0,-0.1
Jason Collins,2005-06,C,NJN,71.0,70.0,26.7,1.5,3.7,0.397,0.0,0.2,0.25,0.6,1.2,0.512,1.3,3.5,4.8,1.0,0.6,0.6,0.9,3.5,3.6,5.5,0.425,9.0,2.0,-3.8,-0.9
Carlos Delfino,2005-06,SG,DET,68.0,1.0,10.7,1.3,3.3,0.403,0.3,0.9,0.333,0.7,1.0,0.672,0.4,1.3,1.7,0.6,0.3,0.2,0.5,1.3,3.6,10.6,0.483,19.1,1.0,-2.9,-0.2
Royal Ivey,2005-06,PG,ATL,73.0,66.0,13.4,1.6,3.6,0.439,0.1,0.1,0.4,0.3,0.5,0.727,0.4,0.9,1.3,1.0,0.3,0.1,0.3,2.0,3.6,8.4,0.467,14.0,0.7,-4.6,-0.6
Linas Kleiza,2005-06,PF,DEN,61.0,2.0,8.5,1.3,2.8,0.445,0.0,0.2,0.154,0.9,1.3,0.704,0.6,1.3,1.9,0.2,0.2,0.2,0.3,1.4,3.5,13.2,0.51,19.4,1.2,-3.7,-0.2
Pape Sow,2005-06,C,TOR,42.0,25.0,14.0,1.3,2.9,0.431,0.0,0.0,,1.0,1.4,0.719,1.3,2.2,3.5,0.2,0.5,0.5,0.7,2.8,3.5,9.5,0.496,14.0,0.6,-5.8,-0.6
Vin Baker,2005-06,C,LAC,8.0,1.0,10.6,0.9,1.9,0.467,0.0,0.0,,1.6,2.3,0.722,0.3,2.1,2.4,0.5,0.5,0.5,1.1,1.6,3.4,11.2,0.589,17.4,0.1,-2.4,0.0
